            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2445582.500000000, A.D. 1983-Sep-05 00:00:00.0000, -1.038196066160883E+09, -2.640259046433411E+09,  3.688962474321723E+06,  6.300621781248149E+00, -2.815141100104703E+00, -9.258784477243109E-02,
2445583.500000000, A.D. 1983-Sep-06 00:00:00.0000, -1.037651686407160E+09, -2.640502213147470E+09,  3.680960167299509E+06,  6.300780475239535E+00, -2.813706247471184E+00, -9.253602051533716E-02,
2445584.500000000, A.D. 1983-Sep-07 00:00:00.0000, -1.037107276161669E+09, -2.640745257377947E+09,  3.672977646399140E+06,  6.301359782019208E+00, -2.812337995459676E+00, -9.230508926853642E-02,
2445585.500000000, A.D. 1983-Sep-08 00:00:00.0000, -1.036562814665806E+09, -2.640988185485907E+09,  3.665002098856568E+06,  6.301873691132989E+00, -2.810987247805383E+00, -9.230685408993455E-02,
2445586.500000000, A.D. 1983-Sep-09 00:00:00.0000, -1.036018311997300E+09, -2.641230995119133E+09,  3.657034373436093E+06,  6.302416411384256E+00, -2.809616769301710E+00, -9.211445685419783E-02,
2445587.500000000, A.D. 1983-Sep-10 00:00:00.0000, -1.035473752580952E+09, -2.641473689443375E+09,  3.649076139675975E+06,  6.303078010982758E+00, -2.808303020654487E+00, -9.214243297642088E-02,
2445588.500000000, A.D. 1983-Sep-11 00:00:00.0000, -1.034929145034958E+09, -2.641716268020275E+09,  3.641117317616343E+06,  6.303611003629963E+00, -2.806943126137741E+00, -9.204519716598147E-02,
2445589.500000000, A.D. 1983-Sep-12 00:00:00.0000, -1.034384477862344E+09, -2.641958731974480E+09,  3.633168266019464E+06,  6.304458167376503E+00, -2.805667564278891E+00, -9.205202858509098E-02,
2445590.500000000, A.D. 1983-Sep-13 00:00:00.0000, -1.033839746619276E+09, -2.642201086655610E+09,  3.625197409200668E+06,  6.304952728619615E+00, -2.804367140927331E+00, -9.243160499594905E-02,
2445591.500000000, A.D. 1983-Sep-14 00:00:00.0000, -1.033294985822999E+09, -2.642443323884400E+09,  3.617209220071673E+06,  6.305295241228670E+00, -2.802980696781799E+00, -9.243821486205261E-02,
2445592.500000000, A.D. 1983-Sep-15 00:00:00.0000, -1.032750185836678E+09, -2.642685443302981E+09,  3.609221758257508E+06,  6.305799648457003E+00, -2.801636969780080E+00, -9.249644460249162E-02,
2445593.500000000, A.D. 1983-Sep-16 00:00:00.0000, -1.032205350813362E+09, -2.642927444819845E+09,  3.601229030234218E+06,  6.306136409979014E+00, -2.800243172065170E+00, -9.245150598705143E-02,
2445594.500000000, A.D. 1983-Sep-17 00:00:00.0000, -1.031660475487328E+09, -2.643169327378844E+09,  3.593246836898208E+06,  6.306735513147868E+00, -2.798902800910907E+00, -9.238026720696624E-02,
2445595.500000000, A.D. 1983-Sep-18 00:00:00.0000, -1.031115554060495E+09, -2.643411094351640E+09,  3.585260256716371E+06,  6.307127136818034E+00, -2.797537438124591E+00, -9.246215238020561E-02,
2445596.500000000, A.D. 1983-Sep-19 00:00:00.0000, -1.030570601946022E+09, -2.643652740493069E+09,  3.577282795568824E+06,  6.307605552225128E+00, -2.796139902547204E+00, -9.216748981362244E-02,
2445597.500000000, A.D. 1983-Sep-20 00:00:00.0000, -1.030025589294856E+09, -2.643894271295603E+09,  3.569322038467407E+06,  6.308393760118371E+00, -2.794855580141370E+00, -9.219394256016433E-02,
