            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2446605.500000000, A.D. 1986-Jun-24 00:00:00.0000, -2.071115416450781E+09, -2.822135681525698E+09,  2.059321705076674E+09, -2.622054514584276E+00, -1.480670485136311E+01,  1.070752367161281E+01,
2446606.500000000, A.D. 1986-Jun-25 00:00:00.0000, -2.071341947276909E+09, -2.823414959513509E+09,  2.060246819875894E+09, -2.621714678464815E+00, -1.480621157578424E+01,  1.070717079329622E+01,
2446607.500000000, A.D. 1986-Jun-26 00:00:00.0000, -2.071568448759284E+09, -2.824694194893384E+09,  2.061171904196404E+09, -2.621375261226404E+00, -1.480571855686390E+01,  1.070681814587338E+01,
2446608.500000000, A.D. 1986-Jun-27 00:00:00.0000, -2.071794920934144E+09, -2.825973387687579E+09,  2.062096958058144E+09, -2.621036263944792E+00, -1.480522579641853E+01,  1.070646572912244E+01,
2446609.500000000, A.D. 1986-Jun-28 00:00:00.0000, -2.072021363837819E+09, -2.827252537918500E+09,  2.063021981481034E+09, -2.620697687669323E+00, -1.480473329619888E+01,  1.070611354282926E+01,
2446610.500000000, A.D. 1986-Jun-29 00:00:00.0000, -2.072247777506727E+09, -2.828531645608706E+09,  2.063946974484976E+09, -2.620359533430673E+00, -1.480424105790129E+01,  1.070576158678723E+01,
2446611.500000000, A.D. 1986-Jun-30 00:00:00.0000, -2.072474161977379E+09, -2.829810710780897E+09,  2.064871937089857E+09, -2.620021802246900E+00, -1.480374908317814E+01,  1.070540986079703E+01,
2446612.500000000, A.D. 1986-Jul-01 00:00:00.0000, -2.072700517286369E+09, -2.831089733457916E+09,  2.065796869315542E+09, -2.619684495128319E+00, -1.480325737364766E+01,  1.070505836466622E+01,
2446613.500000000, A.D. 1986-Jul-02 00:00:00.0000, -2.072926843470379E+09, -2.832368713662746E+09,  2.066721771181885E+09, -2.619347613081729E+00, -1.480276593090338E+01,  1.070470709820884E+01,
2446614.500000000, A.D. 1986-Jul-03 00:00:00.0000, -2.073153140566180E+09, -2.833647651418505E+09,  2.067646642708722E+09, -2.619011157114493E+00, -1.480227475652394E+01,  1.070435606124488E+01,
