            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2449077.500000000, A.D. 1993-Mar-31 00:00:00.0000, -3.273359478295113E+07, -6.088713466484590E+07, -1.968319677206460E+06,  3.309047910371090E+01, -2.071110135848079E+01, -4.729514969692654E+00,
2449078.500000000, A.D. 1993-Apr-01 00:00:00.0000, -2.982714421205673E+07, -6.258481315173446E+07, -2.373809128318217E+06,  3.417009164202427E+01, -1.858052871107331E+01, -4.654598244382297E+00,
2449079.500000000, A.D. 1993-Apr-02 00:00:00.0000, -2.683216972560535E+07, -6.409677749438827E+07, -2.772255927502241E+06,  3.513973922886815E+01, -1.641270703624404E+01, -4.566543830205716E+00,
2449080.500000000, A.D. 1993-Apr-03 00:00:00.0000, -2.375815080668177E+07, -6.541994702071016E+07, -3.162538194195628E+06,  3.599988131654244E+01, -1.421078448603774E+01, -4.465651053618369E+00,
2449081.500000000, A.D. 1993-Apr-04 00:00:00.0000, -2.061453726860392E+07, -6.655150381724633E+07, -3.543558234265182E+06,  3.675074316943278E+01, -1.197770240466219E+01, -4.352180849546568E+00,
2449082.500000000, A.D. 1993-Apr-05 00:00:00.0000, -1.741077000763779E+07, -6.748887668214379E+07, -3.914239324099362E+06,  3.739230408419857E+01, -9.716237219961233E+00, -4.226358101725795E+00,
2449083.500000000, A.D. 1993-Apr-06 00:00:00.0000, -1.415630271898361E+07, -6.822972863655287E+07, -4.273522696928382E+06,  3.792428681188324E+01, -7.429041012556086E+00, -4.088373985370561E+00,
2449084.500000000, A.D. 1993-Apr-07 00:00:00.0000, -1.086062448631755E+07, -6.877194790349242E+07, -4.620364732177217E+06,  3.834614787027925E+01, -5.118681302998365E+00, -3.938388327699600E+00,
2449085.500000000, A.D. 1993-Apr-08 00:00:00.0000, -7.533283178216428E+06, -6.911364231036805E+07, -4.953734350393943E+06,  3.865706852362414E+01, -2.787680608993065E+00, -3.776532010943765E+00,
2449086.500000000, A.D. 1993-Apr-09 00:00:00.0000, -4.183909600421005E+06, -6.925313711965878E+07, -5.272610618808191E+06,  3.885594629023203E+01, -4.385563399740793E-01, -3.602909451376110E+00,
2449087.500000000, A.D. 1993-Apr-10 00:00:00.0000, -8.222423613975013E+05, -6.918897634212151E+07, -5.575980575864591E+06,  3.894138692065088E+01,  1.926138383861260E+00, -3.417601197049396E+00,
2449088.500000000, A.D. 1993-Apr-11 00:00:00.0000,  2.541846589990241E+06, -6.891992763863255E+07, -5.862837287180293E+06,  3.891169687313177E+01,  4.303772375872176E+00, -3.220666696704185E+00,
2449089.500000000, A.D. 1993-Apr-12 00:00:00.0000,  5.898325802044372E+06, -6.844499097095972E+07, -6.132178150366139E+06,  3.876487640356381E+01,  6.691591847893863E+00, -3.012147303103823E+00,
2449090.500000000, A.D. 1993-Apr-13 00:00:00.0000,  9.236977594765333E+06, -6.776341121880433E+07, -6.383003472131394E+06,  3.849861348787118E+01,  9.086673017186751E+00, -2.792069586235571E+00,
2449091.500000000, A.D. 1993-Apr-14 00:00:00.0000,  1.254737085680807E+07, -6.687469504079133E+07, -6.614315348198343E+06,  3.811027891097517E+01,  1.148587113660873E+01, -2.560449045762702E+00,
