            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2443386.500000000, A.D. 1977-Aug-31 00:00:00.0000, -1.072761456307158E+09,  8.577549656939685E+08,  2.763402086527616E+07, -6.566940788499177E+00, -7.570178912434217E+00,  3.931911656617348E-01,
2443387.500000000, A.D. 1977-Sep-01 00:00:00.0000, -1.073328635846079E+09,  8.571007172404839E+08,  2.766799779623902E+07, -6.562187945124799E+00, -7.574470325563253E+00,  3.933145597275916E-01,
2443388.500000000, A.D. 1977-Sep-02 00:00:00.0000, -1.073895394390906E+09,  8.564460969274787E+08,  2.770198507858312E+07, -6.557175242847713E+00, -7.578756922440681E+00,  3.934127480543372E-01,
2443389.500000000, A.D. 1977-Sep-03 00:00:00.0000, -1.074461710965665E+09,  8.557911124331553E+08,  2.773597681401408E+07, -6.551970319745234E+00, -7.582900156388378E+00,  3.934195295791394E-01,
2443390.500000000, A.D. 1977-Sep-04 00:00:00.0000, -1.075027571604971E+09,  8.551357802261546E+08,  2.776996332584524E+07, -6.546678473000706E+00, -7.586781115017643E+00,  3.932836697532154E-01,
2443391.500000000, A.D. 1977-Sep-05 00:00:00.0000, -1.075592980637942E+09,  8.544801186346309E+08,  2.780393562081194E+07, -6.541480410608461E+00, -7.590568169909361E+00,  3.931103518735610E-01,
2443392.500000000, A.D. 1977-Sep-06 00:00:00.0000, -1.076157936817481E+09,  8.538241352533319E+08,  2.783788988845497E+07, -6.536217752779419E+00, -7.594181563386558E+00,  3.928424742569279E-01,
2443393.500000000, A.D. 1977-Sep-07 00:00:00.0000, -1.076722445697198E+09,  8.531678494219171E+08,  2.787181674259210E+07, -6.531144103832484E+00, -7.597611701757079E+00,  3.925003669535871E-01,
2443394.500000000, A.D. 1977-Sep-08 00:00:00.0000, -1.077286522959714E+09,  8.525112711657073E+08,  2.790571275140691E+07, -6.526245667263424E+00, -7.600943038726371E+00,  3.921255219968049E-01,
2443395.500000000, A.D. 1977-Sep-09 00:00:00.0000, -1.077850187223762E+09,  8.518544052981175E+08,  2.793957733718789E+07, -6.521559496198377E+00, -7.604284649121061E+00,  3.917790220236892E-01,
2443396.500000000, A.D. 1977-Sep-10 00:00:00.0000, -1.078413455285813E+09,  8.511972498391452E+08,  2.797341331874889E+07, -6.517091422410727E+00, -7.607675666965000E+00,  3.914798050901167E-01,
2443397.500000000, A.D. 1977-Sep-11 00:00:00.0000, -1.078976341598946E+09,  8.505397926834954E+08,  2.800722850125623E+07, -6.512667076843155E+00, -7.611253925515686E+00,  3.912849825382110E-01,
2443398.500000000, A.D. 1977-Sep-12 00:00:00.0000, -1.079538845417758E+09,  8.498820264948182E+08,  2.804102677946031E+07, -6.508301374564282E+00, -7.614821095334942E+00,  3.910902316942906E-01,
2443399.500000000, A.D. 1977-Sep-13 00:00:00.0000, -1.080100979656381E+09,  8.492239443865469E+08,  2.807481308710688E+07, -6.504054549564859E+00, -7.618595993610921E+00,  3.910175215228766E-01,
2443400.500000000, A.D. 1977-Sep-14 00:00:00.0000, -1.080662745036563E+09,  8.485655282623402E+08,  2.810859700099576E+07, -6.499763017347385E+00, -7.622556401676770E+00,  3.910367155353263E-01,
2443401.500000000, A.D. 1977-Sep-15 00:00:00.0000, -1.081224133237700E+09,  8.479067620169458E+08,  2.814238618069285E+07, -6.495308431487758E+00, -7.626674905476132E+00,  3.911243726249518E-01,
2443402.500000000, A.D. 1977-Sep-16 00:00:00.0000, -1.081785130123054E+09,  8.472476360788019E+08,  2.817618431612623E+07, -6.490697719237456E+00, -7.630892721431977E+00,  3.912490967686804E-01,
